1 15026
1 16098
1 3009
1 706
1 761
1 8034
1 3917
1 8898
1 3515
1 8711
1 3569
1 6401
1 12259
1 4777
1 2533
1 16098
1 14022
1 4667
1 5994
1 13443
1 3365
1 5889
1 1115
1 12615
1 15600
1 5895
1 12825
1 6805
1 6544
1 1192
1 1563
1 4211
1 9893
1 12043
1 2835
1 13887
1 12293
1 9293
1 13258
1 5070
1 2441
1 1449
1 11741
1 1097
1 3981
1 619
1 8166
1 4404
1 5429
1 11197
1 5900
1 14742
1 226
1 11988
1 4143
1 9774
1 7641
1 16057
1 11915
1 6637
1 12383
1 11921
1 8204
1 148
1 4695
1 7565
1 6653
1 11769
1 11423
1 15082
1 4167
1 2312
1 12390
1 7636
1 16045
1 9773
1 3885
1 3222
1 13655
1 13364
1 4477
1 5261
1 596
1 11199
1 11502
1 10031
1 4807
1 1821
1 1933
1 3599
1 5587
1 134
1 6419
1 4082
1 12182
1 86
1 247
1 9529
1 2433
1 7763
1 5291
1 5333
1 10669
1 13943
1 3391
1 595
1 16776
1 1042
1 4852
1 2525
1 7822
1 3932
1 6825
1 15577
1 1484
1 2305
1 11119
1 5138
1 10541
1 4731
1 2900
1 10358
1 15487
1 728
1 9985
1 8606
1 16709
1 10581
1 15699
1 15935
1 13820
1 9050
1 15064
1 4370
1 7738
1 4207
1 8858
1 5475
1 1026
1 862
1 15837
1 5690
1 4349
1 9164
1 89
1 15883
1 3981
1 4970
1 8955
1 4684
1 14808
1 4858
1 13783
1 9671
1 13082
1 14475
1 7547
1 2785
1 737
1 6850
1 3142
1 16528
1 2
1 2470
1 12352
1 1673
1 15911
1 2737
1 6866
1 9446
1 3608
1 7691
1 2985
1 11786
1 11675
1 4070
1 3336
1 5554
1 321
1 3053
1 8630
1 10765
1 12867
1 3708
1 5339
1 9991
1 9712
1 3022
1 988
1 1090
1 356
1 572
1 9608
1 5048
1 2826
1 16034
1 9109
1 8986
1 9842
1 7657
1 13657
1 14646
1 8224
1 12811
1 7756
1 5629
1 15871
1 1929
1 10148
1 16
1 2715
1 1484
1 5086
1 4442
1 3089
1 15632
1 9552
1 13137
1 10601
1 14280
1 4589
1 55
1 11218
1 8180
1 8530
1 14983
1 400
1 4729
1 10621
1 2771
1 9849
1 5690
1 4435
1 6994
1 11036
1 12272
1 5749
1 15882
1 9012
1 14475
1 1430
1 8281
1 10469
1 11249
1 12652
1 14573
1 16706
1 8581
1 15157
1 7152
1 12758
1 7447
1 5717
1 14368
1 10524
1 11694
1 10387
1 13940
1 27
1 3377
1 14491
1 7444
1 7572
1 6326
1 1014
1 15029
1 16045
1 1173
1 4422
1 5140
1 9621
1 1767
1 15313
1 14813
1 2874
1 14315
1 380
1 5355
1 16041
1 14067
1 690
1 7904
1 5773
1 679
1 1030
1 4009
1 4346
1 2902
1 1637
1 11859
1 31
1 9597
1 4251
1 180
1 5919
1 16475
1 14226
1 8989
1 11108
1 11700
1 276
1 10843
1 13634
1 7149
1 691
1 11804
1 11703
1 293
1 397
1 7458
1 8243
1 11374
1 9457
1 10128
1 9966
1 12224
1 3254
1 11723
1 2469
1 7451
1 7748
1 14003
1 6340
1 10493
1 7584
1 2452
1 9430
1 14034
1 16045
1 7019
1 5158
1 4378
1 2744
1 5600
1 15995
1 10065
1 14022
1 8343
1 2728
1 791
1 10231
1 9137
1 13720
1 9866
1 11917
1 10124
1 320
1 8032
1 4158
1 9167
1 11203
1 3410
1 10001
1 11960
1 2355
1 1175
1 2135
1 9228
1 6229
1 13814
1 13427
1 11331
1 12232
1 882
1 8831
1 7112
1 2164
1 7924
1 4961
1 12627
1 13386
1 7369
1 9544
1 10837
1 2179
1 3638
1 10834
1 12437
1 13510
1 686
1 12554
1 16287
1 7631
1 481
1 530
1 10350
1 12205
1 5723
1 2038
1 13912
1 4344
1 3981
1 4924
1 13624
1 738
1 13907
1 5397
1 5757
1 13534
1 6967
1 6449
1 11325
1 13089
1 16879
1 3196
1 3886
1 1425
1 3924
1 7774
1 2144
1 4650
1 15627
1 14436
1 223
1 7760
1 1574
1 15892
1 5264
1 5643
1 3342
1 4187
1 14455
1 13511
1 1203
1 2489
1 2621
1 11538
1 11704
1 11394
1 14772
1 2798
1 1477
1 6063
1 5933
1 3647
1 811
1 3551
1 6372
1 4283
1 4197
1 7606
1 11593
1 6218
1 10152
1 1715
1 3584
1 7210
1 13727
1 2794
1 12379
1 10294
1 3670
1 7134
1 14773
1 3291
1 1737
1 1204
1 4001
1 8980
1 926
1 5882
1 622
1 14982
1 13723
1 8376
1 11159
1 14713
1 688
1 7022
1 7765
1 13656
1 7409
1 11717
1 13728
1 7905
1 2805
1 8016
1 4652
1 2314
1 13546
1 12961
1 5906
1 12100
1 7663
1 16184
1 6174
1 1212
1 14214
1 13660
1 3478
1 5021
1 7778
1 2376
1 11283
1 4743
1 9652
1 2991
1 10977
1 666
1 3468
1 15288
1 5039
1 11203
1 9278
1 4673
1 5558
1 10333
1 3896
1 8499
1 615
1 11734
1 6113
1 9385
1 4604
1 2389
1 1546
1 3003
1 6488
1 11567
1 207
1 2059
1 2465
1 9018
1 950
1 5516
1 3029
1 1192
1 7588
1 6677
1 1324
1 6421
1 9134
1 9947
1 13864
1 629
1 14782
1 12289
1 12910
1 4277
1 8071
1 14638
1 1977
1 11711
1 6188
1 7057
1 11271
1 666
1 8033
1 247
1 1903
1 4742
1 39
1 16711
1 12325
1 6693
1 15297
1 11719
1 3981
1 861
1 5181
1 284
1 11642
1 885
1 6662
1 1403
1 7110
1 5677
1 15145
1 2878
1 755
1 9997
1 8073
1 14623
1 1005
1 3553
1 1197
1 13632
1 4812
1 7304
1 10234
1 12174
1 859
1 120
1 14034
1 2801
1 5356
1 14773
1 307
1 7672
1 421
1 918
1 8508
1 10849
1 13130
1 3593
1 10631
1 1755
1 4347
1 7189
1 12530
1 13029
1 2202
1 12344
1 1049
1 2323
1 4479
1 13049
1 2350
1 2711
1 6530
1 16474
1 2182
1 483
1 4633
1 245
1 8698
1 4684
1 15515
1 15507
1 6231
1 1167
1 5595
1 1057
1 843
1 2287
1 4053
1 3635
1 2056
1 7646
1 4800
1 42
1 15718
1 2418
1 11980
1 3077
1 11975
1 1565
1 1439
1 12220
1 1711
1 4764
1 6697
1 16118
1 7328
1 2671
1 4907
1 3714
1 12535
1 1871
1 14502
1 9128
1 12377
1 15235
1 11650
1 13719
1 268
1 6581
1 1262
1 10339
1 6459
1 874
1 3302
1 220
1 1638
1 1113
1 917
1 426
1 3420
1 8564
1 8434
1 2890
1 6416
1 2400
1 5191
1 1948
1 3874
1 3325
1 9558
1 2433
1 9779
1 3885
1 16869
1 7413
1 3786
1 2863
1 13332
1 9621
1 6156
1 1177
1 5437
1 5548
1 633
1 13247
1 2770
1 12440
1 6017
1 7466
1 6953
1 14672
1 10878
1 7170
1 5820
1 7228
1 1195
