1 11650
1 13616
1 1767
1 895
1 5494
1 953
1 6723
1 11546
1 3445
1 2095
1 3660
1 4953
1 4408
1 3075
1 374
1 823
1 885
1 3591
1 5836
1 13443
1 1602
1 5899
1 8698
1 5716
1 14900
1 5550
1 5223
1 5590
1 3414
1 3666
1 2048
1 618
1 9893
1 10182
1 2236
1 4873
1 1130
1 11836
1 14687
1 5633
1 10098
1 1757
1 1951
1 6354
1 3419
1 1884
1 14409
1 11075
1 9695
1 7423
1 1009
1 12208
1 9307
1 11988
1 6360
1 1240
1 705
1 13850
1 14279
1 1196
1 6730
1 10844
1 11915
1 2391
1 9859
1 5646
1 2353
1 11216
1 11391
1 15461
1 4344
1 9236
1 14
1 14576
1 6102
1 11927
1 3885
1 10485
1 13769
1 12481
1 1811
1 11269
1 1053
1 8733
1 14456
1 9655
1 12377
1 1819
1 1933
1 4462
1 8303
1 29
1 1700
1 1987
1 147
1 7598
1 3051
1 10029
1 10644
1 6502
1 7969
1 4820
1 10669
1 4421
1 11092
1 595
1 12445
1 4036
1 3086
1 1852
1 4174
1 106
1 4148
1 13108
1 1198
1 13128
1 2045
1 7440
1 14290
1 4736
1 8360
1 3191
1 6235
1 9026
1 4130
1 2227
1 866
1 3169
1 15699
1 6410
1 12379
1 6644
1 15400
1 4370
1 13061
1 2767
1 837
1 1317
1 1027
1 858
1 16330
1 6798
1 11771
1 11186
1 4931
1 15883
1 4585
1 12556
1 7667
1 443
1 16353
1 10158
1 11095
1 12202
1 8086
1 425
1 10000
1 7486
1 3935
1 15
1 746
1 16645
1 2399
1 843
1 2535
1 4648
1 7614
1 5397
1 6870
1 6025
1 1919
1 4849
1 8160
1 5180
1 7110
1 15377
1 934
1 4885
1 10491
1 4441
1 11310
1 2008
1 13255
1 3441
1 7000
1 1032
1 9712
1 11879
1 2168
1 3051
1 4531
1 1242
1 16366
1 821
1 252
1 16789
1 8887
1 3636
1 4562
1 12702
1 13714
1 15781
1 9631
1 1177
1 2526
1 5627
1 14912
1 4880
1 10148
1 8202
1 10043
1 10075
1 2235
1 7706
1 8504
1 10292
1 2868
1 2221
1 1213
1 13302
1 3784
1 115
1 7922
1 436
1 2317
1 13568
1 3656
1 561
1 50
1 7972
1 4397
1 7109
1 8673
1 1199
1 5722
1 8943
1 3292
1 16514
1 11686
1 14475
1 1430
1 8773
1 7638
1 14383
1 925
1 6850
1 15490
1 1519
1 5023
1 946
1 13401
1 12330
1 16768
1 5680
1 10848
1 4871
1 9043
1 10506
1 7519
1 1964
1 3381
1 294
1 5659
1 148
1 1209
1 10520
1 16043
1 7635
1 10864
1 598
1 6408
1 8823
1 11538
1 13525
1 14396
1 15587
1 11663
1 335
1 16711
1 14629
1 690
1 6357
1 8355
1 936
1 4050
1 7583
1 7036
1 6300
1 9773
1 8336
1 269
1 9597
1 4257
1 1763
1 3595
1 16045
1 3776
1 8989
1 3514
1 520
1 1711
1 5590
1 13667
1 8468
1 689
1 11688
1 14615
1 7647
1 581
1 4779
1 5135
1 6964
1 8861
1 10128
1 13481
1 12265
1 6023
1 5949
1 2469
1 7451
1 6489
1 266
1 10306
1 4138
1 10395
1 4780
1 11796
1 13326
1 13288
1 14607
1 7583
1 4781
1 746
1 9587
1 16274
1 9766
1 12419
1 2446
1 14611
1 2040
1 7478
1 15271
1 13766
1 6080
1 10555
1 1640
1 3638
1 2717
1 4158
1 3305
1 4050
1 5037
1 14132
1 10247
1 5005
1 6405
1 6766
1 16025
1 7725
1 13534
1 1033
1 15324
1 12658
1 2032
1 12213
1 9291
1 3866
1 11986
1 8213
1 12011
1 8464
1 3026
1 14024
1 656
1 9124
1 654
1 13147
1 28
1 2000
1 5346
1 7569
1 16287
1 11059
1 16805
1 530
1 9704
1 13010
1 5963
1 8556
1 14871
1 3313
1 3575
1 16785
1 16890
1 8626
1 11902
1 2263
1 12694
1 9513
1 5161
1 1980
1 11896
1 13140
1 14510
1 1345
1 7120
1 4896
1 6922
1 8303
1 429
1 1356
1 13053
1 14436
1 7562
1 1113
1 10215
1 12826
1 3386
1 2361
1 5977
1 4958
1 2868
1 13511
1 10693
1 4841
1 7648
