1 14851
1 16438
1 517
1 756
1 5758
1 5548
1 7492
1 13587
1 4862
1 2476
1 1128
1 11209
1 3627
1 7054
1 7453
1 16319
1 1181
1 2721
1 5994
1 10605
1 921
1 3213
1 10465
1 5166
1 15584
1 1720
1 4406
1 6809
1 7658
1 3666
1 1550
1 13898
1 10304
1 12043
1 3181
1 9193
1 3230
1 1820
1 13534
1 5617
1 13742
1 2044
1 10797
1 3808
1 11205
1 245
1 16434
1 3212
1 7043
1 10134
1 3475
1 14561
1 4638
1 10282
1 7989
1 8386
1 2346
1 15849
1 16468
1 845
1 14090
1 11003
1 9206
1 917
1 11610
1 14734
1 14607
1 12055
1 6201
1 15082
1 1706
1 1346
1 4202
1 8152
1 11197
1 14662
1 5308
1 1886
1 13754
1 2462
1 1811
1 10686
1 5207
1 8733
1 2623
1 328
1 7174
1 5550
1 2297
1 4585
1 11505
1 447
1 1712
1 1777
1 308
1 1263
1 4791
1 2793
1 2341
1 3921
1 4421
1 7117
1 4671
1 13943
1 11349
1 1331
1 16733
1 3426
1 3085
1 1866
1 9332
1 12887
1 2324
1 6521
1 2228
1 903
1 476
1 15158
1 11217
1 4736
1 12173
1 13437
1 10483
1 4446
1 2836
1 6377
1 15871
1 7266
1 16383
1 6410
1 10608
1 13008
1 13958
1 1046
1 2689
1 22
1 9575
1 761
1 6818
1 857
1 15837
1 6384
1 9919
1 10430
1 4824
1 15403
1 9759
1 466
1 142
1 9966
1 14194
1 9529
1 14275
1 14450
1 13082
1 425
1 571
1 7486
1 11147
1 6850
1 7077
1 4838
1 6189
1 6347
1 2902
1 13191
1 7614
1 474
1 6867
1 12617
1 3089
1 4849
1 7534
1 10609
1 5690
1 1283
1 1203
1 1469
1 14995
1 12180
1 271
1 13017
1 13255
1 3361
1 8323
1 11179
1 13364
1 15647
1 7324
1 5088
1 2076
1 2450
1 16969
1 6084
1 159
1 16863
1 4719
1 11510
1 6847
1 7519
1 13652
1 15986
1 5005
1 1177
1 16455
1 5330
1 11571
1 4880
1 3873
1 11734
1 2053
1 3762
1 1180
1 335
1 1134
1 1457
1 9552
1 1221
1 3783
1 5211
1 4724
1 252
1 12205
1 7447
1 12805
1 12684
1 6919
1 10975
1 7365
1 2691
1 9055
1 7111
1 8394
1 1199
1 6432
1 10573
1 6242
1 16514
1 12320
1 11824
1 14809
1 3050
1 10350
1 5639
1 359
1 113
1 11805
1 1086
1 6003
1 3906
1 7947
1 655
1 16722
1 12989
1 12339
1 11967
1 5161
1 1213
1 8303
1 1179
1 3839
1 4555
1 11285
1 11606
1 7139
1 3970
