10 15282 13187 5324 3297 14851 13924 14662 4626 10588 4871
10 1843 5572 11913 15515 16495 15047 16745 13616 1896 13468
10 4792 9090 3009 1984 517 791 6385 4458 800 6331
10 721 895 4973 756 755 2991 2588 709 706 892
10 2678 5494 5758 5439 11904 7798 13250 11877 4034 4035
10 6037 691 7167 649 648 1709 8024 3657 690 7168
10 3292 8644 11253 6247 7499 7492 13406 3579 3917 10223
10 13587 1545 12899 11105 8898 11546 2526 9422 11321 5384
10 7568 4903 9849 2215 5768 8587 4832 6956 5267 7280
10 2000 8711 8223 14002 8183 2476 3593 10384 2095 6620
10 5040 11027 11028 3672 7650 2449 1423 2992 1238 1126
10 12313 6657 211 4551 4728 12209 3866 12352 11129 1755
10 1480 4202 6164 15957 16300 15955 15878 11731 8119 16721
10 2589 277 8071 6512 7000 4777 6037 2829 3877 2902
10 4420 7453 374 12681 12571 7029 10737 2533 4079 9533
10 16319 12826 15113 15708 4179 16045 16098 6359 823 11640
10 885 4283 2462 5603 2635 13086 15928 3012 12201 1180
10 441 3481 4667 2720 6572 3821 3970 5701 6416 2821
10 5994 4235 3064 9700 4629 4797 6863 2464 5836 3614
10 11328 13443 14348 13491 6484 11584 14168 10505 13874 12842
10 5897 5623 9867 7072 9868 328 5881 1691 5620 5070
10 1168 3321 4957 3213 944 1534 1671 3364 2710 2416
10 267 7349 6973 8016 5781 398 4461 814 2342 285
10 9497 5638 11191 4872 10252 14173 13034 14635 10215 16066
10 10944 15584 14603 15348 2533 10919 16325 13883 12146 380
10 7507 1720 5550 7554 1713 4958 2159 7555 1141 5895
10 5223 12771 5977 4018 4587 10240 12825 11743 5745 4406
10 6811 6806 6809 380 6800 5590 6803 6804 6799 3467
10 5056 3414 2216 1345 1213 226 1181 7827 4343 6544
10 6674 1700 7519 12520 1192 6927 3666 3533 1104 2523
10 1584 1525 5233 1557 10828 1563 6423 3170 10781 3529
10 4211 14379 16202 13898 14105 6177 3734 3100 618 12878
10 8504 2744 9893 7545 12255 5774 8420 10605 9966 10304
10 14684 11918 16609 16493 15858 16101 14382 13647 8982 15614
10 11208 2221 70 13873 11772 9499 13490 2835 4820 6338
10 13577 10699 917 8593 2475 6917 6739 1922 4873 10089
10 11236 1130 6413 2269 3230 12293 11977 9688 9580 10910
10 7622 2682 135 32 2691 660 859 3850 2829 3315
10 14687 13258 15759 13534 13279 6325 16166 12505 14574 14629
10 5630 5632 5629 5618 5634 5620 5628 5631 5625 5635
10 2419 442 9025 1247 2389 822 10098 13742 11159 8462
10 1757 6448 7208 7631 11966 7515 914 4454 5820 2686
10 4257 12235 8870 1947 1460 3158 701 4789 10218 4251
10 3446 2404 291 7747 549 4181 3839 4343 2405 1345
10 2206 14 3419 17 11164 3484 2038 6766 8050 10583
10 229 3528 1885 619 5935 1886 3442 5591 538 16294
10 12516 16743 1079 15471 14647 14443 12085 16164 14227 16581
10 7587 26 1810 1616 4404 485 10776 3125 6432 1582
10 10814 8590 5469 3897 8154 1213 3413 2216 1856 3441
10 13142 8180 13958 4799 1079 13052 14658 10610 11703 10187
10 1891 1113 944 6338 1122 1665 4027 9998 328 9392
10 15732 8793 10433 433 6091 3598 10185 9699 6769 2216
10 4912 11692 807 3027 4212 2874 226 9454 2446 4609
10 6035 4966 11682 2657 2585 6012 12224 4560 5326 2710
10 7087 6360 738 7696 8404 3307 2511 4338 2264 3312
10 8386 14173 4159 3281 14307 1694 12893 4869 12080 11032
10 9133 7641 705 6783 8753 6834 3536 9055 5768 2346
10 14607 16465 7460 12863 15190 16175 15262 16045 16057 16731
10 14699 10947 12760 11737 14279 13180 14700 16408 11666 614
10 7147 853 5431 929 2229 828 4922 2838 1196 760
10 14366 1104 6730 1944 11538 14090 14829 1192 1203 12383
10 11921 6623 10585 10474 10579 10844 247 1665 11003 9824
10 13570 13308 12621 11915 13216 13290 8204 9206 8807 10848
10 1152 917 2057 937 1910 148 1903 2753 2391 2539
10 14097 13442 5726 11610 13180 9859 15703 14278 11915 14089
10 3988 2030 7565 2448 10039 9912 474 13493 5646 7111
10 97 5267 13247 12324 6578 2029 121 4457 10250 91
10 10971 11685 7372 11769 11887 8161 12337 8769 6347 12055
10 8199 11461 11443 11475 11432 11406 11399 11385 11408 11418
10 15877 4857 14461 15209 15082 15461 15310 7325 15735 16210
10 1047 4344 921 4187 1009 3737 4171 4167 1974 4630
10 9935 9236 8701 4101 4548 2397 1359 17 4343 8294
10 12390 10944 2778 15861 5411 79 6188 4202 28 746
10 4086 7636 1090 2914 5262 14576 16045 11888 11926 7996
10 15484 12082 13568 10859 10606 11323 1687 7049 12789 16634
10 6154 1579 13863 16503 13568 250 15571 10286 11927 14239
10 9494 13173 5308 12209 4254 5311 2164 4793 3885 2301
10 8884 12357 4307 12199 12308 446 10485 2947 3222 7918
10 13787 13633 13714 13719 13768 13752 13134 13666 13656 13673
10 998 12481 13364 2788 2794 11091 7922 10305 4685 2462
10 3775 6671 6266 4477 1811 6670 6221 5044 6669 977
10 5261 11270 9954 830 2752 5963 856 11268 8858 864
10 9165 812 4604 294 5749 6890 740 645 10100 10345
10 12074 2066 821 11199 12715 8733 1203 5261 9888 12128
10 2382 2715 12241 4837 2895 11502 3232 7591 2049 2749
10 9655 8878 7042 10031 3516 9726 929 4686 1209 1167
10 2467 12377 4511 4020 637 335 676 659 6599 11618
10 1833 1821 1956 1839 1820 1840 1835 1837 12574 1838
10 14907 2986 7567 2297 2985 680 13047 4223 1933 1478
10 9805 99 4464 4585 1372 11142 2336 3599 5781 4462
10 11505 1650 6413 1192 7600 9411 400 4741 3446 11715
10 120 29 656 657 137 2315 2352 134 447 136
10 5743 14102 1700 6574 6419 1931 11866 2383 1712 12254
10 7025 546 176 1159 3293 1987 1763 7200 1149 8927
10 12182 9701 2437 173 1243 409 2670 5530 308 175
10 1263 119 2505 2293 86 6199 7598 10507 5002 7898
10 1948 4793 4789 1454 4364 3051 4099 2102 2126 4786
10 453 9200 3978 3176 17 10739 13979 477 7270 4201
10 10663 655 10035 380 2341 1681 6264 4135 5955 3616
10 4409 8520 6554 3922 2828 9638 7660 4446 7763 1461
10 2378 3435 3830 4677 247 4421 1784 7154 5291 1482
10 1423 5333 6548 2281 3293 2782 5828 3494 8377 9571
10 9233 12132 680 9493 3866 4254 9814 8692 560 12877
10 13436 13943 15071 10605 14456 4421 11200 11337 13874 14553
10 11334 2308 4062 10024 8294 10899 8590 10012 291 10898
10 3651 1384 546 1409 595 584 568 1978 2198 902
10 16379 15316 16271 16658 16776 16733 16740 16831 16777 15856
10 4738 11670 9962 11499 4036 3426 4739 7402 7978 16
10 3077 48 2032 2206 1048 3078 3082 1200 3085 703
10 1818 2525 5588 1866 1852 54 490 49 1050 1028
