10 2317 15026 13363 8903 14662 10008 4662 11650 5991 4871
10 13856 493 12588 15382 15526 5572 1519 7399 10413 15515
10 7748 6331 1984 6385 5129 517 4671 5266 1329 800
10 5056 776 721 755 709 4973 2991 892 706 756
10 2678 11877 5494 761 13250 9046 5439 4034 4035 7798
10 1964 648 7342 7168 1965 670 689 7302 5531 8024
10 8644 7495 3579 3917 11253 13406 3292 10223 6723 7499
10 5384 2526 8898 9422 11546 13587 11321 11105 12899 1545
10 6978 4887 4363 9055 8811 4862 5768 5267 4397 2215
10 7590 2476 8223 7518 7786 8183 2439 9590 830 3090
10 3569 1423 9134 2449 2992 11027 7650 11028 3468 2451
10 450 3007 5001 4254 11664 3866 4728 240 6401 211
10 13916 4943 617 10265 122 10683 8711 6442 16223 2975
10 2829 2589 4777 1403 5040 3075 2878 2902 6512 1837
10 9533 12571 7453 374 10737 13447 9628 7029 2533 12681
10 6359 16045 15708 823 12826 4179 15113 16319 16098 11640
10 2462 885 2637 2635 8020 4283 9222 1180 12201 5603
10 2719 7313 6416 6572 4667 4139 2720 3481 3591 2821
10 2464 4797 3614 6863 3064 9700 5836 4235 4629 5994
10 12842 11328 13942 10505 12462 14168 11211 6484 14164 11158
10 5894 1626 5618 5616 5904 5634 3246 994 5622 1122
10 5108 1665 5890 5876 5897 1005 4957 1671 1250 5896
10 7506 1156 3687 3226 1355 2345 8698 8016 910 8112
10 10650 11191 13321 1737 4689 15267 14635 15066 10632 16493
10 10546 12146 13972 16325 7004 15200 28 73 10919 12148
10 5550 5895 7507 1720 4881 1141 7555 2211 7554 1721
10 6572 6416 8901 4406 13055 12770 8851 5745 5223 4587
10 6810 1839 10935 3324 1950 6806 3329 6808 6804 6805
10 2216 5056 7827 1345 226 4343 7658 1213 1181 3414
10 2609 6674 6927 1104 9162 1700 2523 12520 1915 1192
10 11182 4586 4761 1557 6138 1584 2048 3529 4759 4757
10 13319 14105 3100 16202 13898 12878 752 6177 4211 8836
10 5774 10495 9893 10304 8420 12255 7545 9164 10605 2744
10 14365 11918 14382 9163 10991 15413 13410 15858 16101 14705
10 9404 6639 241 9867 4171 2221 7200 1213 12520 10270
10 13890 9056 10651 6317 13887 5265 11100 10861 7103 11199
10 9688 12293 11977 11236 10910 9580 2269 1130 6413 3230
10 5799 9293 5372 2691 6351 3830 1820 3310 3850 3293
10 14629 6325 13279 14687 13258 12505 14574 2712 13534 16166
10 5616 5628 5629 5631 5632 5626 5623 5618 5635 5615
10 8462 2653 13742 2419 442 3091 2389 8116 822 8733
10 7515 1759 6664 11966 2044 10127 4764 4454 1442 5820
10 11243 4256 4251 1375 8017 1933 1948 11741 4262 3051
10 1213 9725 4343 2404 7515 1865 521 549 2323 7399
10 3981 3912 8050 511 2216 226 10583 10416 4854 6766
10 1648 3758 619 229 1886 1884 1885 5591 245 5935
10 16638 15153 13109 1079 13840 14259 16803 16362 13863 15907
10 2927 8336 10776 1657 3212 1810 14526 10376 26 1620
10 8590 7468 3331 3413 4651 7612 1213 2194 4303 1727
10 9138 11827 16588 1810 5376 2457 5491 15 15441 6592
10 1891 2390 3456 1665 6338 4027 9392 1203 9586 8976
10 3598 9345 6774 12281 7574 15122 4646 289 15689 7485
10 2978 4610 3045 6437 4593 3611 2446 10342 876 226
10 12306 11249 10582 12188 12555 2585 9559 5787 12222 6035
10 2802 7087 465 879 260 4143 3308 7696 2706 7701
10 1538 9928 1877 6989 12080 8386 11050 3601 6993 14630
10 9055 2346 7641 5768 3536 6834 8753 6783 705 9133
10 13741 14268 16175 14476 15677 7460 12468 4384 13850 12244
10 16208 12347 6837 4675 10947 6581 9886 579 12040 14089
10 4956 8415 760 6096 1188 4922 7159 671 2227 5148
10 14829 1104 1944 12383 845 14366 11538 1192 14090 1203
10 10474 1665 11921 10579 247 11003 10585 10844 6623 9824
10 5452 13216 8807 8204 12981 13903 11666 11610 8460 12621
10 148 917 1910 1152 2539 1903 2057 937 2753 2391
10 13442 11610 4117 13216 5726 14767 11915 15703 14097 14089
10 2448 5684 13008 7111 5647 3988 11757 474 15037 10039
10 934 121 12324 4302 4689 6448 1950 7159 4027 6653
10 12337 11887 10735 11707 11992 11923 882 11769 3981 8705
10 11383 4294 11394 11442 9080 11404 11461 11421 11387 4390
10 16146 15209 15735 4857 15310 16210 12465 15461 15082 14461
10 921 3311 450 1706 1900 2596 4187 4100 976 3737
10 6110 9939 2397 4334 1213 8701 9236 8094 2312 10012
10 6188 4202 477 5411 12390 746 79 14 28 2778
10 4086 8152 11888 1090 2914 11926 7636 5262 8925 14576
10 11797 15484 15267 16524 2145 16225 13109 7049 12789 12082
10 15091 250 16658 2524 8155 1600 1647 13863 8225 14239
10 9494 4254 2301 3885 2164 12209 5311 5308 4793 13173
10 8884 12199 12308 1886 10485 3018 3222 2947 446 11650
10 14043 13770 13753 3631 13751 13710 13656 11100 13717 13704
10 2462 4685 7922 12481 998 10305 2794 2788 11091 13364
10 5044 977 1811 6670 6669 6266 6671 6221 3775 4477
10 11268 5261 11270 830 9954 8858 8410 2752 7513 5963
10 8121 3459 2111 1331 562 6200 612 1053 4235 6958
10 11199 2066 9888 821 12074 1203 12128 8733 5261 12715
10 3699 5538 4592 7591 11502 2382 4837 2623 1730 2895
10 9655 4686 929 328 7042 10031 1665 1209 8878 3516
10 7605 10464 659 4102 12670 14052 8426 335 348 2467
10 1826 1822 1825 5550 1828 546 1832 1838 1821 1823
10 2297 2986 680 4223 1478 7567 1933 2985 13047 14907
10 1372 6936 2901 809 4464 11942 5781 1363 4585 4462
10 8303 3710 9953 1950 12670 3933 3446 11906 28 7877
10 30 134 447 149 2265 656 137 657 120 136
10 11866 5743 6416 1712 6574 6419 14102 13520 12254 2383
10 7200 7193 5719 6381 4005 3981 1777 4547 7507 7025
10 3115 2670 317 221 273 174 308 409 175 302
10 7598 11209 86 5002 6199 1903 32 12931 746 10507
10 2100 4786 4790 4792 1948 701 4787 1767 3811 4791
10 3223 3808 9529 546 15123 477 7270 10739 3176 132
10 4135 5955 7829 3616 1681 2341 10663 10035 4331 10644
10 4427 2828 1461 139 3922 888 6502 1734 7922 2545
10 3656 5291 2378 1247 7969 1784 7154 2355 4421 3435
10 14250 1003 8445 3494 5752 5828 10739 9386 4820 1835
10 3866 2017 12894 10669 2434 9493 1332 4609 1875 680
10 11337 13943 14391 15071 10605 11200 14553 14456 13874 10087
10 11195 8065 10898 8590 10012 291 11349 6387 2728 3839
10 584 2515 595 790 1384 1331 2453 546 1487 2121
10 8274 16271 16733 16831 16379 16842 16777 16977 15316 16740
10 132 1751 11672 4036 3426 11670 7978 10577 7402 906
10 703 792 101 400 1245 485 48 3083 1048 3080
10 490 9579 1866 49 1818 1028 2525 5588 54 1050
10 11467 2566 7822 2690 7823 6906 1115 1157 2560 9332
10 10170 10791 10221 10944 3942 9933 10690 12456 6412 8522
10 6826 6825 2445 2631 3981 6189 6526 316 5221 906
10 13812 4189 8440 10411 11138 13439 845 14946 4052 13108
10 5692 5959 9829 4807 10216 7624 2216 8670 3582 2220
10 6549 2305 12395 6216 1397 4491 6895 5097 5868 1160
10 9727 1175 7336 905 8049 6307 1090 5488 8228 10302
10 15958 15813 2462 15698 2489 15113 15969 11850 15463 16014
10 10541 4773 3221 15098 3782 13407 48 249 3981 483
10 656 1876 2803 4736 453 9455 4737 524 4740 4731
